Fight_Card,Date,Location,Title_Fight,Referee,Decision,Winner,Weightclass,R_Fighter,R_Knockdowns,R_Sig_Str_Landed,R_Sig_Str_Thrown,R_Str_Landed,R_Str_Thrown,R_Takedowns_Landed,R_Takedowns_Attempted,R_Sub_Attempted,R_Passes,R_Reversals,R_Sig_Str_Head_Landed,R_Sig_Str_Head_Attempted,R_Sig_Str_Body_Landed,R_Sig_Str_Body_Attempted,R_Sig_Str_Leg_Landed,R_Sig_Str_Leg_Attempted,R_Sig_Str_Distance_Landed,R_Sig_Str_Distance_Attempted,R_Sig_Str_Clinch_Landed,R_Sig_Str_Clinch_Attempted,R_Sig_Str_Ground_Landed,R_Sig_Str_Ground_Attempted,R_Ro1_Knockdowns,R_Ro1_Sig_Str_Landed,R_Ro1_Sig_Str_Thrown,R_Ro1_Str_Landed,R_Ro1_Str_Thrown,R_Ro1_Takedowns_Landed,R_Ro1_Takedowns_Attempted,R_Ro1_Sub_Attempted,R_Ro1_Passes,R_Ro1_Reversals,R_Ro1_Sig_Str_Head_Landed,R_Ro1_Sig_Str_Head_Attempted,R_Ro1_Sig_Str_Body_Landed,R_Ro1_Sig_Str_Body_Attempted,R_Ro1_Sig_Str_Leg_Landed,R_Ro1_Sig_Str_Leg_Attempted,R_Ro1_Sig_Str_Distance_Landed,R_Ro1_Sig_Str_Distance_Attempted,R_Ro1_Sig_Str_Clinch_Landed,R_Ro1_Sig_Str_Clinch_Attempted,R_Ro1_Sig_Str_Ground_Landed,R_Ro1_Sig_Str_Ground_Attempted,R_Ro2_Knockdowns,R_Ro2_Sig_Str_Landed,R_Ro2_Sig_Str_Thrown,R_Ro2_Str_Landed,R_Ro2_Str_Thrown,R_Ro2_Takedowns_Landed,R_Ro2_Takedowns_Attempted,R_Ro2_Sub_Attempted,R_Ro2_Passes,R_Ro2_Reversals,R_Ro2_Sig_Str_Head_Landed,R_Ro2_Sig_Str_Head_Attempted,R_Ro2_Sig_Str_Body_Landed,R_Ro2_Sig_Str_Body_Attempted,R_Ro2_Sig_Str_Leg_Landed,R_Ro2_Sig_Str_Leg_Attempted,R_Ro2_Sig_Str_Distance_Landed,R_Ro2_Sig_Str_Distance_Attempted,R_Ro2_Sig_Str_Clinch_Landed,R_Ro2_Sig_Str_Clinch_Attempted,R_Ro2_Sig_Str_Ground_Landed,R_Ro2_Sig_Str_Ground_Attempted,R_Ro3_Knockdowns,R_Ro3_Sig_Str_Landed,R_Ro3_Sig_Str_Thrown,R_Ro3_Str_Landed,R_Ro3_Str_Thrown,R_Ro3_Takedowns_Landed,R_Ro3_Takedowns_Attempted,R_Ro3_Sub_Attempted,R_Ro3_Passes,R_Ro3_Reversals,R_Ro3_Sig_Str_Head_Landed,R_Ro3_Sig_Str_Head_Attempted,R_Ro3_Sig_Str_Body_Landed,R_Ro3_Sig_Str_Body_Attempted,R_Ro3_Sig_Str_Leg_Landed,R_Ro3_Sig_Str_Leg_Attempted,R_Ro3_Sig_Str_Distance_Landed,R_Ro3_Sig_Str_Distance_Attempted,R_Ro3_Sig_Str_Clinch_Landed,R_Ro3_Sig_Str_Clinch_Attempted,R_Ro3_Sig_Str_Ground_Landed,R_Ro3_Sig_Str_Ground_Attempted,R_Ro4_Knockdowns,R_Ro4_Sig_Str_Landed,R_Ro4_Sig_Str_Thrown,R_Ro4_Str_Landed,R_Ro4_Str_Thrown,R_Ro4_Takedowns_Landed,R_Ro4_Takedowns_Attempted,R_Ro4_Sub_Attempted,R_Ro4_Passes,R_Ro4_Reversals,R_Ro4_Sig_Str_Head_Landed,R_Ro4_Sig_Str_Head_Attempted,R_Ro4_Sig_Str_Body_Landed,R_Ro4_Sig_Str_Body_Attempted,R_Ro4_Sig_Str_Leg_Landed,R_Ro4_Sig_Str_Leg_Attempted,R_Ro4_Sig_Str_Distance_Landed,R_Ro4_Sig_Str_Distance_Attempted,R_Ro4_Sig_Str_Clinch_Landed,R_Ro4_Sig_Str_Clinch_Attempted,R_Ro4_Sig_Str_Ground_Landed,R_Ro4_Sig_Str_Ground_Attempted,R_Ro5_Knockdowns,R_Ro5_Sig_Str_Landed,R_Ro5_Sig_Str_Thrown,R_Ro5_Str_Landed,R_Ro5_Str_Thrown,R_Ro5_Takedowns_Landed,R_Ro5_Takedowns_Attempted,R_Ro5_Sub_Attempted,R_Ro5_Passes,R_Ro5_Reversals,R_Ro5_Sig_Str_Head_Landed,R_Ro5_Sig_Str_Head_Attempted,R_Ro5_Sig_Str_Body_Landed,R_Ro5_Sig_Str_Body_Attempted,R_Ro5_Sig_Str_Leg_Landed,R_Ro5_Sig_Str_Leg_Attempted,R_Ro5_Sig_Str_Distance_Landed,R_Ro5_Sig_Str_Distance_Attempted,R_Ro5_Sig_Str_Clinch_Landed,R_Ro5_Sig_Str_Clinch_Attempted,R_Ro5_Sig_Str_Ground_Landed,R_Ro5_Sig_Str_Ground_Attempted,B_Fighter,B_Knockdowns,B_Sig_Str_Landed,B_Sig_Str_Thrown,B_Str_Landed,B_Str_Thrown,B_Takedowns_Landed,B_Takedowns_Attempted,B_Sub_Attempted,B_Passes,B_Reversals,B_Sig_Str_Head_Landed,B_Sig_Str_Head_Attempted,B_Sig_Str_Body_Landed,B_Sig_Str_Body_Attempted,B_Sig_Str_Leg_Landed,B_Sig_Str_Leg_Attempted,B_Sig_Str_Distance_Landed,B_Sig_Str_Distance_Attempted,B_Sig_Str_Clinch_Landed,B_Sig_Str_Clinch_Attempted,B_Sig_Str_Ground_Landed,B_Sig_Str_Ground_Attempted,B_Ro1_Knockdowns,B_Ro1_Sig_Str_Landed,B_Ro1_Sig_Str_Thrown,B_Ro1_Str_Landed,B_Ro1_Str_Thrown,B_Ro1_Takedowns_Landed,B_Ro1_Takedowns_Attempted,B_Ro1_Sub_Attempted,B_Ro1_Passes,B_Ro1_Reversals,B_Ro1_Sig_Str_Head_Landed,B_Ro1_Sig_Str_Head_Attempted,B_Ro1_Sig_Str_Body_Landed,B_Ro1_Sig_Str_Body_Attempted,B_Ro1_Sig_Str_Leg_Landed,B_Ro1_Sig_Str_Leg_Attempted,B_Ro1_Sig_Str_Distance_Landed,B_Ro1_Sig_Str_Distance_Attempted,B_Ro1_Sig_Str_Clinch_Landed,B_Ro1_Sig_Str_Clinch_Attempted,B_Ro1_Sig_Str_Ground_Landed,B_Ro1_Sig_Str_Ground_Attempted,B_Ro2_Knockdowns,B_Ro2_Sig_Str_Landed,B_Ro2_Sig_Str_Thrown,B_Ro2_Str_Landed,B_Ro2_Str_Thrown,B_Ro2_Takedowns_Landed,B_Ro2_Takedowns_Attempted,B_Ro2_Sub_Attempted,B_Ro2_Passes,B_Ro2_Reversals,B_Ro2_Sig_Str_Head_Landed,B_Ro2_Sig_Str_Head_Attempted,B_Ro2_Sig_Str_Body_Landed,B_Ro2_Sig_Str_Body_Attempted,B_Ro2_Sig_Str_Leg_Landed,B_Ro2_Sig_Str_Leg_Attempted,B_Ro2_Sig_Str_Distance_Landed,B_Ro2_Sig_Str_Distance_Attempted,B_Ro2_Sig_Str_Clinch_Landed,B_Ro2_Sig_Str_Clinch_Attempted,B_Ro2_Sig_Str_Ground_Landed,B_Ro2_Sig_Str_Ground_Attempted,B_Ro3_Knockdowns,B_Ro3_Sig_Str_Landed,B_Ro3_Sig_Str_Thrown,B_Ro3_Str_Landed,B_Ro3_Str_Thrown,B_Ro3_Takedowns_Landed,B_Ro3_Takedowns_Attempted,B_Ro3_Sub_Attempted,B_Ro3_Passes,B_Ro3_Reversals,B_Ro3_Sig_Str_Head_Landed,B_Ro3_Sig_Str_Head_Attempted,B_Ro3_Sig_Str_Body_Landed,B_Ro3_Sig_Str_Body_Attempted,B_Ro3_Sig_Str_Leg_Landed,B_Ro3_Sig_Str_Leg_Attempted,B_Ro3_Sig_Str_Distance_Landed,B_Ro3_Sig_Str_Distance_Attempted,B_Ro3_Sig_Str_Clinch_Landed,B_Ro3_Sig_Str_Clinch_Attempted,B_Ro3_Sig_Str_Ground_Landed,B_Ro3_Sig_Str_Ground_Attempted,B_Ro4_Knockdowns,B_Ro4_Sig_Str_Landed,B_Ro4_Sig_Str_Thrown,B_Ro4_Str_Landed,B_Ro4_Str_Thrown,B_Ro4_Takedowns_Landed,B_Ro4_Takedowns_Attempted,B_Ro4_Sub_Attempted,B_Ro4_Passes,B_Ro4_Reversals,B_Ro4_Sig_Str_Head_Landed,B_Ro4_Sig_Str_Head_Attempted,B_Ro4_Sig_Str_Body_Landed,B_Ro4_Sig_Str_Body_Attempted,B_Ro4_Sig_Str_Leg_Landed,B_Ro4_Sig_Str_Leg_Attempted,B_Ro4_Sig_Str_Distance_Landed,B_Ro4_Sig_Str_Distance_Attempted,B_Ro4_Sig_Str_Clinch_Landed,B_Ro4_Sig_Str_Clinch_Attempted,B_Ro4_Sig_Str_Ground_Landed,B_Ro4_Sig_Str_Ground_Attempted,B_Ro5_Knockdowns,B_Ro5_Sig_Str_Landed,B_Ro5_Sig_Str_Thrown,B_Ro5_Str_Landed,B_Ro5_Str_Thrown,B_Ro5_Takedowns_Landed,B_Ro5_Takedowns_Attempted,B_Ro5_Sub_Attempted,B_Ro5_Passes,B_Ro5_Reversals,B_Ro5_Sig_Str_Head_Landed,B_Ro5_Sig_Str_Head_Attempted,B_Ro5_Sig_Str_Body_Landed,B_Ro5_Sig_Str_Body_Attempted,B_Ro5_Sig_Str_Leg_Landed,B_Ro5_Sig_Str_Leg_Attempted,B_Ro5_Sig_Str_Distance_Landed,B_Ro5_Sig_Str_Distance_Attempted,B_Ro5_Sig_Str_Clinch_Landed,B_Ro5_Sig_Str_Clinch_Attempted,B_Ro5_Sig_Str_Ground_Landed,B_Ro5_Sig_Str_Ground_Attempted
UFC Fight Night: Lee vs. Iaquinta,December 15 2018,Milwaukee Wisconsin USA,False,Keith Peterson,SUB,Charles Oliveira,Lightweight,Jim Miller,0,1,2,1,2,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Oliveira,0,0,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lee vs. Iaquinta,December 15 2018,Milwaukee Wisconsin USA,False,Rob Hinds,S-DEC,Zak Ottow,Welterweight,Zak Ottow,0,14,71,22,82,1,6,0,0,0,5,53,7,14,2,4,11,67,2,3,1,1,0,5,28,5,28,0,0,0,0,0,2,22,2,5,1,1,5,28,0,0,0,0,0,3,27,3,27,0,1,0,0,0,2,21,0,4,1,2,3,27,0,0,0,0,0,6,16,14,27,1,5,0,0,0,1,10,5,5,0,1,3,12,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dwight Grant,0,25,84,33,93,1,1,0,0,0,15,71,7,9,3,4,19,77,5,6,1,1,0,7,29,7,29,1,1,0,0,0,4,26,2,2,1,1,6,28,0,0,1,1,0,7,25,11,29,0,0,0,0,0,3,20,2,2,2,3,5,23,2,2,0,0,0,11,30,15,35,0,0,0,0,0,8,25,3,5,0,0,8,26,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lee vs. Iaquinta,December 15 2018,Milwaukee Wisconsin USA,False,Keith Peterson,U-DEC,Drakkar Klose,Lightweight,Bobby Green,0,92,154,110,176,1,4,1,5,0,39,91,27,31,26,32,69,126,13,15,10,13,0,30,47,32,49,0,1,1,0,0,4,17,12,13,14,17,24,41,6,6,0,0,0,22,32,38,52,1,1,0,5,0,13,22,6,6,3,4,10,17,2,2,10,13,0,40,75,40,75,0,2,0,0,0,22,52,9,12,9,11,35,68,5,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drakkar Klose,0,58,131,69,143,0,6,0,0,0,26,89,12,16,20,26,45,114,9,11,4,6,0,18,40,22,44,0,3,0,0,0,2,19,5,7,11,14,15,37,3,3,0,0,0,7,17,13,24,0,3,0,0,0,4,12,2,3,1,2,4,14,3,3,0,0,0,33,74,34,75,0,0,0,0,0,20,58,5,6,8,10,26,63,3,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lee vs. Iaquinta,December 15 2018,Milwaukee Wisconsin USA,False,Rob Hinds,KO/TKO,Joaquim Silva,Lightweight,Jared Gordon,0,116,194,149,228,3,8,0,6,0,94,166,10,15,12,13,88,163,13,15,15,16,0,37,55,60,79,2,3,0,4,0,28,43,3,5,6,7,18,34,9,11,10,10,0,37,56,45,64,1,4,0,2,0,26,44,6,7,5,5,30,48,2,2,5,6,0,42,83,44,85,0,1,0,0,0,40,79,1,3,1,1,40,81,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joaquim Silva,0,95,191,121,218,1,1,2,1,0,54,138,30,42,11,11,78,172,15,17,2,2,0,19,37,25,43,0,0,1,0,0,13,28,2,5,4,4,14,32,3,3,2,2,0,25,51,45,72,1,1,1,1,0,14,39,10,11,1,1,21,47,4,4,0,0,0,51,103,51,103,0,0,0,0,0,27,71,18,26,6,6,43,93,8,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lee vs. Iaquinta,December 15 2018,Milwaukee Wisconsin USA,False,Robert Madrigal,SUB,Jack Hermansson,Middleweight,Gerald Meerschaert,0,1,2,1,2,0,2,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,2,1,2,0,2,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jack Hermansson,0,41,59,53,73,1,2,1,9,0,37,54,3,4,1,1,1,1,2,3,38,55,0,41,59,53,73,1,2,1,9,0,37,54,3,4,1,1,1,1,2,3,38,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lee vs. Iaquinta,December 15 2018,Milwaukee Wisconsin USA,False,Keith Peterson,U-DEC,Zak Cummings,Middleweight,Trevor Smith,0,54,103,73,128,0,0,0,2,1,42,85,11,14,1,4,41,81,5,9,8,13,0,18,33,21,36,0,0,0,0,0,12,24,6,7,0,2,15,28,3,5,0,0,0,19,42,19,42,0,0,0,0,0,17,37,2,4,0,1,18,40,1,2,0,0,0,17,28,33,50,0,0,0,2,1,13,24,3,3,1,1,8,13,1,2,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zak Cummings,1,56,139,63,147,0,5,0,1,0,30,108,9,11,17,20,48,128,4,7,4,4,0,13,40,18,45,0,2,0,0,0,6,30,1,2,6,8,12,38,1,2,0,0,0,22,68,22,68,0,1,0,0,0,12,56,2,3,8,9,22,67,0,1,0,0,1,21,31,23,34,0,2,0,1,0,12,22,6,6,3,3,14,23,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lee vs. Iaquinta,December 15 2018,Milwaukee Wisconsin USA,False,Joe Fipp,U-DEC,Dan Ige,Featherweight,Dan Ige,0,56,107,86,144,3,7,0,7,1,46,95,7,8,3,4,20,53,4,4,32,50,0,28,48,35,58,1,2,0,5,1,25,45,3,3,0,0,5,17,0,0,23,31,0,14,26,25,37,1,1,0,1,0,12,23,1,1,1,2,6,12,0,0,8,14,0,14,33,26,49,1,4,0,1,0,9,27,3,4,2,2,9,24,4,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Griffin,0,56,107,71,123,0,2,1,0,1,49,100,7,7,0,0,31,65,4,4,21,38,0,11,23,14,26,0,1,1,0,0,10,22,1,1,0,0,11,23,0,0,0,0,0,24,42,34,52,0,0,0,0,1,23,41,1,1,0,0,7,11,0,0,17,31,0,21,42,23,45,0,1,0,0,0,16,37,5,5,0,0,13,31,4,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lee vs. Iaquinta,December 15 2018,Milwaukee Wisconsin USA,False,Rob Hinds,KO/TKO,Mike Rodriguez,Light Heavyweight,Adam Milstead,0,10,21,22,34,0,0,0,0,0,5,16,2,2,3,3,9,20,0,0,1,1,0,10,21,22,34,0,0,0,0,0,5,16,2,2,3,3,9,20,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mike Rodriguez,2,35,42,44,53,0,0,0,0,0,25,30,8,10,2,2,16,23,5,5,14,14,2,35,42,44,53,0,0,0,0,0,25,30,8,10,2,2,16,23,5,5,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lee vs. Iaquinta,December 15 2018,Milwaukee Wisconsin USA,False,Joe Fipp,KO/TKO,Juan Adams,Heavyweight,Chris de la Rocha,0,41,76,46,81,1,2,0,0,0,30,64,10,11,1,1,36,67,3,7,2,2,0,16,23,18,25,0,0,0,0,0,9,16,6,6,1,1,14,21,0,0,2,2,0,22,48,25,51,1,2,0,0,0,18,43,4,5,0,0,19,41,3,7,0,0,0,3,5,3,5,0,0,0,0,0,3,5,0,0,0,0,3,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Adams,0,86,144,121,180,2,2,0,4,0,74,131,8,8,4,5,38,85,13,15,35,44,0,36,65,52,82,1,1,0,3,0,30,58,2,2,4,5,15,38,0,0,21,27,0,35,61,54,80,1,1,0,1,0,31,57,4,4,0,0,16,38,5,6,14,17,0,15,18,15,18,0,0,0,0,0,13,16,2,2,0,0,7,9,8,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 231: Holloway vs. Ortega,December 08 2018,Toronto Ontario Canada,True,Yves Lavigne,KO/TKO,Max Holloway,Featherweight,Max Holloway,0,290,490,307,507,1,1,0,0,0,244,430,41,55,5,5,281,479,8,10,1,1,0,40,84,46,90,0,0,0,0,0,30,70,10,14,0,0,39,83,1,1,0,0,0,66,126,66,126,0,0,0,0,0,60,118,3,5,3,3,66,126,0,0,0,0,0,50,84,54,88,0,0,0,0,0,44,76,4,6,2,2,50,82,0,2,0,0,0,134,196,141,203,1,1,0,0,0,110,166,24,30,0,0,126,188,7,7,1,1,,,,,,,,,,,,,,,,,,,,,,,Brian Ortega,0,110,292,112,294,2,11,0,0,0,87,267,16,18,7,7,101,282,9,10,0,0,0,19,65,19,65,1,3,0,0,0,13,59,3,3,3,3,18,64,1,1,0,0,0,33,92,33,92,0,1,0,0,0,29,88,4,4,0,0,31,90,2,2,0,0,0,30,81,32,83,1,2,0,0,0,23,73,4,5,3,3,27,77,3,4,0,0,0,28,54,28,54,0,5,0,0,0,22,47,5,6,1,1,25,51,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,
UFC 231: Holloway vs. Ortega,December 08 2018,Toronto Ontario Canada,True,Todd Ronald Anderson,U-DEC,Valentina Shevchenko,Women's Flyweight,Valentina Shevchenko,0,89,191,118,223,5,14,0,3,0,50,135,16,25,23,31,65,159,16,24,8,8,0,11,21,20,32,1,4,0,1,0,6,12,1,3,4,6,7,14,3,6,1,1,0,21,43,32,55,3,3,0,1,0,15,37,1,1,5,5,12,34,2,2,7,7,0,19,38,19,38,0,4,0,0,0,9,24,7,10,3,4,16,34,3,4,0,0,0,18,33,22,37,1,2,0,1,0,9,20,2,3,7,10,15,29,3,4,0,0,0,20,56,25,61,0,1,0,0,0,11,42,5,8,4,6,15,48,5,8,0,0,Joanna Jedrzejczyk,0,78,250,124,300,0,0,0,0,0,12,133,44,78,22,39,59,224,19,26,0,0,0,15,40,24,51,0,0,0,0,0,0,14,11,16,4,10,6,28,9,12,0,0,0,10,54,12,56,0,0,0,0,0,0,28,3,13,7,13,10,53,0,1,0,0,0,16,56,19,59,0,0,0,0,0,3,32,9,17,4,7,16,56,0,0,0,0,0,17,41,21,45,0,0,0,0,0,2,21,11,15,4,5,13,35,4,6,0,0,0,20,59,48,89,0,0,0,0,0,7,38,10,17,3,4,14,52,6,7,0,0,
UFC 231: Holloway vs. Ortega,December 08 2018,Toronto Ontario Canada,False,Jerin Valel,SUB,Gunnar Nelson,Welterweight,Alex Oliveira,0,36,49,52,69,0,2,0,0,1,27,40,6,6,3,3,3,4,9,9,24,36,0,30,40,39,53,0,0,0,0,1,25,35,4,4,1,1,1,1,5,5,24,34,0,6,9,13,16,0,2,0,0,0,2,5,2,2,2,2,2,3,4,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunnar Nelson,0,11,11,20,20,2,5,1,2,0,10,10,1,1,0,0,1,1,1,1,9,9,0,2,2,3,3,1,4,0,1,0,2,2,0,0,0,0,1,1,0,0,1,1,0,9,9,17,17,1,1,1,1,0,8,8,1,1,0,0,0,0,1,1,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 231: Holloway vs. Ortega,December 08 2018,Toronto Ontario Canada,False,Yves Lavigne,S-DEC,Hakeem Dawodu,Featherweight,Hakeem Dawodu,0,103,212,103,212,0,0,0,0,0,51,146,35,48,17,18,99,208,4,4,0,0,0,25,53,25,53,0,0,0,0,0,9,32,6,11,10,10,25,53,0,0,0,0,0,31,81,31,81,0,0,0,0,0,16,60,12,17,3,4,30,80,1,1,0,0,0,47,78,47,78,0,0,0,0,0,26,54,17,20,4,4,44,75,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyle Bochniak,0,42,109,47,114,2,12,0,1,0,27,79,4,9,11,21,37,97,3,10,2,2,0,10,26,10,26,1,4,0,0,0,4,15,0,0,6,11,10,26,0,0,0,0,0,12,32,15,35,0,3,0,0,0,6,19,1,4,5,9,11,30,1,2,0,0,0,20,51,22,53,1,5,0,1,0,17,45,3,5,0,1,16,41,2,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 231: Holloway vs. Ortega,December 08 2018,Toronto Ontario Canada,False,Todd Ronald Anderson,KO/TKO,Thiago Santos,Light Heavyweight,Jimi Manuwa,0,27,42,30,45,0,2,0,0,0,15,30,12,12,0,0,8,20,17,19,2,3,0,26,36,29,39,0,1,0,0,0,15,25,11,11,0,0,7,15,17,18,2,3,0,1,6,1,6,0,1,0,0,0,0,5,1,1,0,0,1,5,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thiago Santos,2,42,74,65,97,1,3,0,1,0,27,58,13,14,2,2,20,45,22,28,0,1,1,33,55,55,77,1,3,0,1,0,20,41,11,12,2,2,15,32,18,22,0,1,1,9,19,10,20,0,0,0,0,0,7,17,2,2,0,0,5,13,4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 231: Holloway vs. Ortega,December 08 2018,Toronto Ontario Canada,False,Jerin Valel,U-DEC,Nina Ansaroff,Women's Strawweight,Claudia Gadelha,0,49,112,85,149,2,10,0,3,0,45,106,3,4,1,2,38,97,4,8,7,7,0,13,31,28,47,1,4,0,2,0,13,31,0,0,0,0,7,24,2,3,4,4,0,13,29,34,50,1,1,0,1,0,11,26,1,1,1,2,9,22,1,4,3,3,0,23,52,23,52,0,5,0,0,0,21,49,2,3,0,0,22,51,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nina Ansaroff,0,96,211,123,238,0,0,0,0,0,62,173,5,9,29,29,91,205,5,6,0,0,0,19,37,22,40,0,0,0,0,0,12,30,1,1,6,6,17,34,2,3,0,0,0,25,58,49,82,0,0,0,0,0,18,49,0,2,7,7,22,55,3,3,0,0,0,52,116,52,116,0,0,0,0,0,32,94,4,6,16,16,52,116,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 231: Holloway vs. Ortega,December 08 2018,Toronto Ontario Canada,False,Yves Lavigne,U-DEC,Gilbert Burns,Lightweight,Olivier Aubin-Mercier,0,40,96,42,98,0,0,0,0,0,35,88,5,8,0,0,37,93,3,3,0,0,0,3,12,3,12,0,0,0,0,0,3,12,0,0,0,0,3,12,0,0,0,0,0,25,56,25,56,0,0,0,0,0,23,52,2,4,0,0,24,55,1,1,0,0,0,12,28,14,30,0,0,0,0,0,9,24,3,4,0,0,10,26,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gilbert Burns,1,76,143,120,190,3,7,0,4,0,57,121,16,17,3,5,37,95,6,6,33,42,1,24,34,39,49,1,3,0,1,0,21,30,3,3,0,1,5,10,1,1,18,23,0,17,50,19,52,1,2,0,1,0,8,39,6,7,3,4,15,48,1,1,1,1,0,35,59,62,89,1,2,0,2,0,28,52,7,7,0,0,17,37,4,4,14,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 231: Holloway vs. Ortega,December 08 2018,Toronto Ontario Canada,False,Todd Ronald Anderson,S-DEC,Jessica Eye,Women's Flyweight,Katlyn Chookagian,0,65,201,70,207,0,0,0,0,0,51,180,9,15,5,6,49,182,8,9,8,10,0,17,66,17,66,0,0,0,0,0,14,61,2,3,1,2,16,64,1,2,0,0,0,21,70,22,71,0,0,0,0,0,14,60,4,7,3,3,19,68,2,2,0,0,0,27,65,31,70,0,0,0,0,0,23,59,3,5,1,1,14,50,5,5,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Eye,0,81,190,83,192,0,3,0,0,0,39,127,24,42,18,21,70,174,11,16,0,0,0,25,63,25,63,0,1,0,0,0,11,42,4,11,10,10,24,61,1,2,0,0,0,29,66,29,66,0,0,0,0,0,10,40,13,18,6,8,26,62,3,4,0,0,0,27,61,29,63,0,2,0,0,0,18,45,7,13,2,3,20,51,7,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
