Fight_Card,Date,Location,Title_Fight,Referee,Decision,Winner,Weightclass,R_Fighter,R_Knockdowns,R_Sig_Str_Landed,R_Sig_Str_Thrown,R_Str_Landed,R_Str_Thrown,R_Takedowns_Landed,R_Takedowns_Attempted,R_Sub_Attempted,R_Passes,R_Reversals,R_Sig_Str_Head_Landed,R_Sig_Str_Head_Attempted,R_Sig_Str_Body_Landed,R_Sig_Str_Body_Attempted,R_Sig_Str_Leg_Landed,R_Sig_Str_Leg_Attempted,R_Sig_Str_Distance_Landed,R_Sig_Str_Distance_Attempted,R_Sig_Str_Clinch_Landed,R_Sig_Str_Clinch_Attempted,R_Sig_Str_Ground_Landed,R_Sig_Str_Ground_Attempted,R_Ro1_Knockdowns,R_Ro1_Sig_Str_Landed,R_Ro1_Sig_Str_Thrown,R_Ro1_Str_Landed,R_Ro1_Str_Thrown,R_Ro1_Takedowns_Landed,R_Ro1_Takedowns_Attempted,R_Ro1_Sub_Attempted,R_Ro1_Passes,R_Ro1_Reversals,R_Ro1_Sig_Str_Head_Landed,R_Ro1_Sig_Str_Head_Attempted,R_Ro1_Sig_Str_Body_Landed,R_Ro1_Sig_Str_Body_Attempted,R_Ro1_Sig_Str_Leg_Landed,R_Ro1_Sig_Str_Leg_Attempted,R_Ro1_Sig_Str_Distance_Landed,R_Ro1_Sig_Str_Distance_Attempted,R_Ro1_Sig_Str_Clinch_Landed,R_Ro1_Sig_Str_Clinch_Attempted,R_Ro1_Sig_Str_Ground_Landed,R_Ro1_Sig_Str_Ground_Attempted,R_Ro2_Knockdowns,R_Ro2_Sig_Str_Landed,R_Ro2_Sig_Str_Thrown,R_Ro2_Str_Landed,R_Ro2_Str_Thrown,R_Ro2_Takedowns_Landed,R_Ro2_Takedowns_Attempted,R_Ro2_Sub_Attempted,R_Ro2_Passes,R_Ro2_Reversals,R_Ro2_Sig_Str_Head_Landed,R_Ro2_Sig_Str_Head_Attempted,R_Ro2_Sig_Str_Body_Landed,R_Ro2_Sig_Str_Body_Attempted,R_Ro2_Sig_Str_Leg_Landed,R_Ro2_Sig_Str_Leg_Attempted,R_Ro2_Sig_Str_Distance_Landed,R_Ro2_Sig_Str_Distance_Attempted,R_Ro2_Sig_Str_Clinch_Landed,R_Ro2_Sig_Str_Clinch_Attempted,R_Ro2_Sig_Str_Ground_Landed,R_Ro2_Sig_Str_Ground_Attempted,R_Ro3_Knockdowns,R_Ro3_Sig_Str_Landed,R_Ro3_Sig_Str_Thrown,R_Ro3_Str_Landed,R_Ro3_Str_Thrown,R_Ro3_Takedowns_Landed,R_Ro3_Takedowns_Attempted,R_Ro3_Sub_Attempted,R_Ro3_Passes,R_Ro3_Reversals,R_Ro3_Sig_Str_Head_Landed,R_Ro3_Sig_Str_Head_Attempted,R_Ro3_Sig_Str_Body_Landed,R_Ro3_Sig_Str_Body_Attempted,R_Ro3_Sig_Str_Leg_Landed,R_Ro3_Sig_Str_Leg_Attempted,R_Ro3_Sig_Str_Distance_Landed,R_Ro3_Sig_Str_Distance_Attempted,R_Ro3_Sig_Str_Clinch_Landed,R_Ro3_Sig_Str_Clinch_Attempted,R_Ro3_Sig_Str_Ground_Landed,R_Ro3_Sig_Str_Ground_Attempted,R_Ro4_Knockdowns,R_Ro4_Sig_Str_Landed,R_Ro4_Sig_Str_Thrown,R_Ro4_Str_Landed,R_Ro4_Str_Thrown,R_Ro4_Takedowns_Landed,R_Ro4_Takedowns_Attempted,R_Ro4_Sub_Attempted,R_Ro4_Passes,R_Ro4_Reversals,R_Ro4_Sig_Str_Head_Landed,R_Ro4_Sig_Str_Head_Attempted,R_Ro4_Sig_Str_Body_Landed,R_Ro4_Sig_Str_Body_Attempted,R_Ro4_Sig_Str_Leg_Landed,R_Ro4_Sig_Str_Leg_Attempted,R_Ro4_Sig_Str_Distance_Landed,R_Ro4_Sig_Str_Distance_Attempted,R_Ro4_Sig_Str_Clinch_Landed,R_Ro4_Sig_Str_Clinch_Attempted,R_Ro4_Sig_Str_Ground_Landed,R_Ro4_Sig_Str_Ground_Attempted,R_Ro5_Knockdowns,R_Ro5_Sig_Str_Landed,R_Ro5_Sig_Str_Thrown,R_Ro5_Str_Landed,R_Ro5_Str_Thrown,R_Ro5_Takedowns_Landed,R_Ro5_Takedowns_Attempted,R_Ro5_Sub_Attempted,R_Ro5_Passes,R_Ro5_Reversals,R_Ro5_Sig_Str_Head_Landed,R_Ro5_Sig_Str_Head_Attempted,R_Ro5_Sig_Str_Body_Landed,R_Ro5_Sig_Str_Body_Attempted,R_Ro5_Sig_Str_Leg_Landed,R_Ro5_Sig_Str_Leg_Attempted,R_Ro5_Sig_Str_Distance_Landed,R_Ro5_Sig_Str_Distance_Attempted,R_Ro5_Sig_Str_Clinch_Landed,R_Ro5_Sig_Str_Clinch_Attempted,R_Ro5_Sig_Str_Ground_Landed,R_Ro5_Sig_Str_Ground_Attempted,B_Fighter,B_Knockdowns,B_Sig_Str_Landed,B_Sig_Str_Thrown,B_Str_Landed,B_Str_Thrown,B_Takedowns_Landed,B_Takedowns_Attempted,B_Sub_Attempted,B_Passes,B_Reversals,B_Sig_Str_Head_Landed,B_Sig_Str_Head_Attempted,B_Sig_Str_Body_Landed,B_Sig_Str_Body_Attempted,B_Sig_Str_Leg_Landed,B_Sig_Str_Leg_Attempted,B_Sig_Str_Distance_Landed,B_Sig_Str_Distance_Attempted,B_Sig_Str_Clinch_Landed,B_Sig_Str_Clinch_Attempted,B_Sig_Str_Ground_Landed,B_Sig_Str_Ground_Attempted,B_Ro1_Knockdowns,B_Ro1_Sig_Str_Landed,B_Ro1_Sig_Str_Thrown,B_Ro1_Str_Landed,B_Ro1_Str_Thrown,B_Ro1_Takedowns_Landed,B_Ro1_Takedowns_Attempted,B_Ro1_Sub_Attempted,B_Ro1_Passes,B_Ro1_Reversals,B_Ro1_Sig_Str_Head_Landed,B_Ro1_Sig_Str_Head_Attempted,B_Ro1_Sig_Str_Body_Landed,B_Ro1_Sig_Str_Body_Attempted,B_Ro1_Sig_Str_Leg_Landed,B_Ro1_Sig_Str_Leg_Attempted,B_Ro1_Sig_Str_Distance_Landed,B_Ro1_Sig_Str_Distance_Attempted,B_Ro1_Sig_Str_Clinch_Landed,B_Ro1_Sig_Str_Clinch_Attempted,B_Ro1_Sig_Str_Ground_Landed,B_Ro1_Sig_Str_Ground_Attempted,B_Ro2_Knockdowns,B_Ro2_Sig_Str_Landed,B_Ro2_Sig_Str_Thrown,B_Ro2_Str_Landed,B_Ro2_Str_Thrown,B_Ro2_Takedowns_Landed,B_Ro2_Takedowns_Attempted,B_Ro2_Sub_Attempted,B_Ro2_Passes,B_Ro2_Reversals,B_Ro2_Sig_Str_Head_Landed,B_Ro2_Sig_Str_Head_Attempted,B_Ro2_Sig_Str_Body_Landed,B_Ro2_Sig_Str_Body_Attempted,B_Ro2_Sig_Str_Leg_Landed,B_Ro2_Sig_Str_Leg_Attempted,B_Ro2_Sig_Str_Distance_Landed,B_Ro2_Sig_Str_Distance_Attempted,B_Ro2_Sig_Str_Clinch_Landed,B_Ro2_Sig_Str_Clinch_Attempted,B_Ro2_Sig_Str_Ground_Landed,B_Ro2_Sig_Str_Ground_Attempted,B_Ro3_Knockdowns,B_Ro3_Sig_Str_Landed,B_Ro3_Sig_Str_Thrown,B_Ro3_Str_Landed,B_Ro3_Str_Thrown,B_Ro3_Takedowns_Landed,B_Ro3_Takedowns_Attempted,B_Ro3_Sub_Attempted,B_Ro3_Passes,B_Ro3_Reversals,B_Ro3_Sig_Str_Head_Landed,B_Ro3_Sig_Str_Head_Attempted,B_Ro3_Sig_Str_Body_Landed,B_Ro3_Sig_Str_Body_Attempted,B_Ro3_Sig_Str_Leg_Landed,B_Ro3_Sig_Str_Leg_Attempted,B_Ro3_Sig_Str_Distance_Landed,B_Ro3_Sig_Str_Distance_Attempted,B_Ro3_Sig_Str_Clinch_Landed,B_Ro3_Sig_Str_Clinch_Attempted,B_Ro3_Sig_Str_Ground_Landed,B_Ro3_Sig_Str_Ground_Attempted,B_Ro4_Knockdowns,B_Ro4_Sig_Str_Landed,B_Ro4_Sig_Str_Thrown,B_Ro4_Str_Landed,B_Ro4_Str_Thrown,B_Ro4_Takedowns_Landed,B_Ro4_Takedowns_Attempted,B_Ro4_Sub_Attempted,B_Ro4_Passes,B_Ro4_Reversals,B_Ro4_Sig_Str_Head_Landed,B_Ro4_Sig_Str_Head_Attempted,B_Ro4_Sig_Str_Body_Landed,B_Ro4_Sig_Str_Body_Attempted,B_Ro4_Sig_Str_Leg_Landed,B_Ro4_Sig_Str_Leg_Attempted,B_Ro4_Sig_Str_Distance_Landed,B_Ro4_Sig_Str_Distance_Attempted,B_Ro4_Sig_Str_Clinch_Landed,B_Ro4_Sig_Str_Clinch_Attempted,B_Ro4_Sig_Str_Ground_Landed,B_Ro4_Sig_Str_Ground_Attempted,B_Ro5_Knockdowns,B_Ro5_Sig_Str_Landed,B_Ro5_Sig_Str_Thrown,B_Ro5_Str_Landed,B_Ro5_Str_Thrown,B_Ro5_Takedowns_Landed,B_Ro5_Takedowns_Attempted,B_Ro5_Sub_Attempted,B_Ro5_Passes,B_Ro5_Reversals,B_Ro5_Sig_Str_Head_Landed,B_Ro5_Sig_Str_Head_Attempted,B_Ro5_Sig_Str_Body_Landed,B_Ro5_Sig_Str_Body_Attempted,B_Ro5_Sig_Str_Leg_Landed,B_Ro5_Sig_Str_Leg_Attempted,B_Ro5_Sig_Str_Distance_Landed,B_Ro5_Sig_Str_Distance_Attempted,B_Ro5_Sig_Str_Clinch_Landed,B_Ro5_Sig_Str_Clinch_Attempted,B_Ro5_Sig_Str_Ground_Landed,B_Ro5_Sig_Str_Ground_Attempted
UFC 75: Champion vs Champion,September 08 2007,London England United Kingdom,False,Mario Yamasaki,U-DEC,Gleison Tibau,Lightweight,Gleison Tibau,0,14,23,105,123,7,10,0,7,0,12,21,2,2,0,0,0,6,0,0,14,17,0,1,2,21,22,3,4,0,3,0,1,2,0,0,0,0,0,1,0,0,1,1,0,2,5,32,39,3,4,0,2,0,1,4,1,1,0,0,0,3,0,0,2,2,0,11,16,52,62,1,2,0,2,0,10,15,1,1,0,0,0,2,0,0,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Terry Etim,0,18,34,20,37,0,1,0,0,0,8,23,3,4,7,7,18,34,0,0,0,0,0,2,3,2,3,0,0,0,0,0,1,2,1,1,0,0,2,3,0,0,0,0,0,6,13,6,13,0,0,0,0,0,2,8,1,2,3,3,6,13,0,0,0,0,0,10,18,12,21,0,1,0,0,0,5,13,1,1,4,4,10,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 75: Champion vs Champion,September 08 2007,London England United Kingdom,False,John McCarthy,KO/TKO,Thiago Silva,Light Heavyweight,Thiago Silva,1,48,105,53,110,0,4,1,0,0,31,77,13,18,4,10,27,71,21,34,0,0,0,11,31,14,34,0,4,1,0,0,1,17,6,7,4,7,11,31,0,0,0,0,1,37,74,39,76,0,0,0,0,0,30,60,7,11,0,3,16,40,21,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomasz Drwal,0,43,127,53,138,1,2,0,0,0,29,110,7,10,7,7,26,94,15,30,2,3,0,23,73,30,80,1,1,0,0,0,16,65,2,3,5,5,15,58,6,12,2,3,0,20,54,23,58,0,1,0,0,0,13,45,5,7,2,2,11,36,9,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 75: Champion vs Champion,September 08 2007,London England United Kingdom,False,Yves Lavigne,KO/TKO,Dennis Siver,Lightweight,Dennis Siver,1,28,66,47,87,0,2,0,1,0,25,59,1,2,2,5,10,27,2,9,16,30,0,17,36,35,56,0,0,0,1,0,14,32,1,1,2,3,4,9,0,0,13,27,1,11,30,12,31,0,2,0,0,0,11,27,0,1,0,2,6,18,2,9,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naoyuki Kotani,0,9,30,14,36,0,0,2,0,0,4,23,0,0,5,7,9,26,0,4,0,0,0,3,6,6,10,0,0,2,0,0,2,5,0,0,1,1,3,6,0,0,0,0,0,6,24,8,26,0,0,0,0,0,2,18,0,0,4,6,6,20,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 75: Champion vs Champion,September 08 2007,London England United Kingdom,False,Mario Yamasaki,KO/TKO,Jess Liaudin,Welterweight,Jess Liaudin,2,38,67,46,76,0,1,0,0,0,31,60,3,3,4,4,18,41,17,20,3,6,2,38,67,46,76,0,1,0,0,0,31,60,3,3,4,4,18,41,17,20,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Torres,0,13,26,28,42,0,0,0,0,0,7,20,3,3,3,3,9,22,4,4,0,0,0,13,26,28,42,0,0,0,0,0,7,20,3,3,3,3,9,22,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 74: Respect,August 25 2007,Las Vegas Nevada USA,True,Herb Dean,KO/TKO,Randy Couture,Heavyweight,Randy Couture,0,63,87,82,106,3,10,0,1,0,50,73,2,3,11,11,5,14,43,53,15,20,0,16,21,24,29,2,6,0,0,0,12,16,1,2,3,3,3,4,12,16,1,1,0,29,38,35,44,0,3,0,0,0,23,32,1,1,5,5,1,4,28,34,0,0,0,18,28,23,33,1,1,0,1,0,15,25,0,0,3,3,1,6,3,3,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Gonzaga,0,11,38,12,39,0,1,1,0,0,6,33,4,4,1,1,4,26,7,12,0,0,0,8,18,8,18,0,0,1,0,0,4,14,3,3,1,1,2,9,6,9,0,0,0,1,10,2,11,0,1,0,0,0,0,9,1,1,0,0,0,7,1,3,0,0,0,2,10,2,10,0,0,0,0,0,2,10,0,0,0,0,2,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 74: Respect,August 25 2007,Las Vegas Nevada USA,False,John McCarthy,U-DEC,Georges St-Pierre,Welterweight,Georges St-Pierre,0,38,61,118,145,2,2,5,3,0,17,37,3,3,18,21,24,39,0,0,14,22,0,2,6,19,26,1,1,0,1,0,2,5,0,0,0,1,0,1,0,0,2,5,0,9,12,40,43,1,1,4,2,0,3,6,2,2,4,4,3,3,0,0,6,9,0,27,43,59,76,0,0,1,0,0,12,26,1,1,14,16,21,35,0,0,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josh Koscheck,0,4,41,14,53,1,4,0,0,0,4,40,0,0,0,1,2,38,0,0,2,3,0,1,9,6,15,1,2,0,0,0,1,8,0,0,0,1,0,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,8,38,0,2,0,0,0,3,32,0,0,0,0,2,31,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 74: Respect,August 25 2007,Las Vegas Nevada USA,False,Steve Mazzagatti,KO/TKO,Roger Huerta,Lightweight,Roger Huerta,0,26,64,97,148,0,0,0,5,0,20,55,4,7,2,2,3,12,0,0,23,52,0,7,23,19,38,0,0,0,0,0,5,20,1,2,1,1,1,8,0,0,6,15,0,9,26,42,62,0,0,0,2,0,7,23,2,3,0,0,1,3,0,0,8,23,0,10,15,36,48,0,0,0,3,0,8,12,1,2,1,1,1,1,0,0,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alberto Crane,0,4,6,14,16,0,7,3,3,2,0,1,2,2,2,3,4,6,0,0,0,0,0,3,5,7,9,0,1,1,2,0,0,1,1,1,2,3,3,5,0,0,0,0,0,0,0,6,6,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 74: Respect,August 25 2007,Las Vegas Nevada USA,False,John McCarthy,U-DEC,Joe Stevenson,Lightweight,Joe Stevenson,0,42,84,80,128,3,3,3,0,2,40,79,2,5,0,0,13,38,3,5,26,41,0,2,7,20,25,1,1,2,0,1,1,4,1,3,0,0,1,6,1,1,0,0,0,22,43,26,47,0,0,1,0,0,22,43,0,0,0,0,8,21,0,1,14,21,0,18,34,34,56,2,2,0,0,1,17,32,1,2,0,0,4,11,2,3,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kurt Pellegrino,0,27,91,35,99,3,5,1,2,2,25,86,2,5,0,0,17,74,0,3,10,14,0,12,30,13,31,2,2,0,1,0,12,30,0,0,0,0,5,19,0,0,7,11,0,11,39,14,42,0,2,0,0,1,10,36,1,3,0,0,9,35,0,2,2,2,0,4,22,8,26,1,1,1,1,1,3,20,1,2,0,0,3,20,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 74: Respect,August 25 2007,Las Vegas Nevada USA,False,Herb Dean,KO/TKO,Patrick Cote,Middleweight,Patrick Cote,1,20,31,32,44,0,2,1,3,0,15,25,1,2,4,4,7,14,2,3,11,14,1,20,31,32,44,0,2,1,3,0,15,25,1,2,4,4,7,14,2,3,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kendall Grove,0,12,27,25,40,0,1,0,0,0,3,15,7,7,2,5,3,16,9,11,0,0,0,12,27,25,40,0,1,0,0,0,3,15,7,7,2,5,3,16,9,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 74: Respect,August 25 2007,Las Vegas Nevada USA,False,Steve Mazzagatti,SUB,Renato Sobral,Light Heavyweight,Renato Sobral,0,60,95,126,175,1,2,3,1,0,45,80,14,14,1,1,2,7,1,1,57,87,0,33,51,59,85,1,1,2,0,0,23,41,10,10,0,0,1,6,0,0,32,45,0,27,44,67,90,0,1,1,1,0,22,39,4,4,1,1,1,1,1,1,25,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Heath,0,6,11,33,41,0,0,0,0,0,6,11,0,0,0,0,1,4,0,0,5,7,0,5,10,25,33,0,0,0,0,0,5,10,0,0,0,0,1,4,0,0,4,6,0,1,1,8,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 74: Respect,August 25 2007,Las Vegas Nevada USA,False,John McCarthy,SUB,Frank Mir,Heavyweight,Frank Mir,0,4,5,7,8,1,1,1,2,0,2,3,0,0,2,2,2,3,0,0,2,2,0,4,5,7,8,1,1,1,2,0,2,3,0,0,2,2,2,3,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antoni Hardonk,0,1,3,1,3,0,0,0,0,0,0,2,0,0,1,1,1,3,0,0,0,0,0,1,3,1,3,0,0,0,0,0,0,2,0,0,1,1,1,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 74: Respect,August 25 2007,Las Vegas Nevada USA,False,Herb Dean,SUB,Thales Leites,Middleweight,Thales Leites,0,10,18,12,20,3,4,2,1,0,1,8,1,1,8,9,9,17,0,0,1,1,0,10,18,12,20,3,4,2,1,0,1,8,1,1,8,9,9,17,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Jensen,0,11,26,14,29,0,0,1,0,0,8,20,2,5,1,1,6,18,2,3,3,5,0,11,26,14,29,0,0,1,0,0,8,20,2,5,1,1,6,18,2,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 74: Respect,August 25 2007,Las Vegas Nevada USA,False,Steve Mazzagatti,S-DEC,Clay Guida,Lightweight,Clay Guida,2,44,181,71,208,0,1,0,0,0,27,155,6,13,11,13,35,166,2,3,7,12,1,14,54,15,55,0,0,0,0,0,8,45,3,5,3,4,13,50,1,2,0,2,1,13,40,39,66,0,0,0,0,0,8,34,2,3,3,3,6,30,0,0,7,10,0,17,87,17,87,0,1,0,0,0,11,76,1,5,5,6,16,86,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Aurelio,0,40,135,47,142,0,3,0,0,0,39,134,0,0,1,1,40,135,0,0,0,0,0,13,40,14,41,0,1,0,0,0,12,39,0,0,1,1,13,40,0,0,0,0,0,7,23,13,29,0,1,0,0,0,7,23,0,0,0,0,7,23,0,0,0,0,0,20,72,20,72,0,1,0,0,0,20,72,0,0,0,0,20,72,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 73: Stacked,July 07 2007,Sacramento California USA,False,Yves Lavigne,KO/TKO,Kenny Florian,Lightweight,Kenny Florian,0,20,32,51,67,3,5,0,6,0,16,28,2,2,2,2,1,5,2,2,17,25,0,20,32,51,67,3,5,0,6,0,16,28,2,2,2,2,1,5,2,2,17,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alvin Robinson,0,6,16,15,27,1,1,0,0,0,4,14,2,2,0,0,3,9,3,6,0,1,0,6,16,15,27,1,1,0,0,0,4,14,2,2,0,0,3,9,3,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 73: Stacked,July 07 2007,Sacramento California USA,True,John McCarthy,KO/TKO,Anderson Silva,Middleweight,Anderson Silva,1,10,15,30,35,1,1,0,0,0,9,14,1,1,0,0,4,5,0,0,6,10,1,10,15,30,35,1,1,0,0,0,9,14,1,1,0,0,4,5,0,0,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nate Marquardt,0,3,11,12,23,1,2,0,1,0,1,9,1,1,1,1,2,6,0,0,1,5,0,3,11,12,23,1,2,0,1,0,1,9,1,1,1,1,2,6,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 73: Stacked,July 07 2007,Sacramento California USA,False,John McCarthy,U-DEC,Rashad Evans,Light Heavyweight,Rashad Evans,0,19,64,53,100,2,9,0,1,0,13,57,6,7,0,0,9,50,10,14,0,0,0,7,18,16,27,0,1,0,0,0,3,14,4,4,0,0,1,10,6,8,0,0,0,4,20,14,30,1,6,0,0,0,3,19,1,1,0,0,3,18,1,2,0,0,0,8,26,23,43,1,2,0,1,0,7,24,1,2,0,0,5,22,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tito Ortiz,0,24,57,43,77,3,11,1,0,0,10,40,8,9,6,8,12,42,12,15,0,0,0,7,19,21,33,1,6,0,0,0,3,14,1,1,3,4,3,13,4,6,0,0,0,13,26,15,28,1,1,0,0,0,5,17,6,7,2,2,6,18,7,8,0,0,0,4,12,7,16,1,4,1,0,0,2,9,1,1,1,2,3,11,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 73: Stacked,July 07 2007,Sacramento California USA,True,John McCarthy,U-DEC,Sean Sherk,Lightweight,Sean Sherk,0,35,55,215,249,16,19,2,20,1,24,44,10,10,1,1,2,13,1,1,32,41,0,7,11,45,52,1,1,0,4,0,7,11,0,0,0,0,0,0,0,0,7,11,0,2,6,33,41,0,0,0,3,1,2,6,0,0,0,0,0,2,0,0,2,4,0,9,12,66,73,2,2,2,5,0,4,7,5,5,0,0,0,2,0,0,9,10,0,11,18,44,51,5,7,0,6,0,7,14,4,4,0,0,1,6,0,0,10,12,0,6,8,27,32,8,9,0,2,0,4,6,1,1,1,1,1,3,1,1,4,4,Hermes Franca,1,6,23,59,79,0,0,3,0,1,5,22,0,0,1,1,4,17,1,3,1,3,0,1,1,13,13,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,3,5,15,19,0,0,2,0,1,2,4,0,0,1,1,2,2,0,1,1,2,0,0,1,10,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,12,8,19,0,0,0,0,0,1,12,0,0,0,0,1,10,0,1,0,1,0,1,4,13,17,0,0,0,0,0,1,4,0,0,0,0,0,3,1,1,0,0
UFC 73: Stacked,July 07 2007,Sacramento California USA,False,Yves Lavigne,U-DEC,Antonio Rodrigo Nogueira,Heavyweight,Antonio Rodrigo Nogueira,0,55,120,79,153,4,5,2,7,0,44,109,11,11,0,0,45,108,8,8,2,4,0,24,54,28,60,1,2,0,1,0,20,50,4,4,0,0,19,48,4,4,1,2,0,10,28,19,41,2,2,0,4,0,8,26,2,2,0,0,8,25,2,2,0,1,0,21,38,32,52,1,1,2,2,0,16,33,5,5,0,0,18,35,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heath Herring,1,31,127,47,144,0,0,0,0,2,19,109,3,8,9,10,21,100,5,15,5,12,1,17,59,23,65,0,0,0,0,0,13,54,1,2,3,3,10,42,2,7,5,10,0,8,37,10,40,0,0,0,0,1,3,31,1,2,4,4,7,34,1,1,0,2,0,6,31,14,39,0,0,0,0,1,3,24,1,4,2,3,4,24,2,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
